8,苹
10,莱
9,荚
8,炗
15,蕓
17,薷
16,蕾
24,虂
20,蘦
19,藿
16,蕶
19,蘎
5,世
11,萐
11,萋
9,枼
10,莲
7,苣
9,荑
7,芽
15,蕥
7,芚
12,貰
14,勩
11,萅
9,贳
11,勚
9,荛
7,芘
9,荜
12,蒈
6,芅
9,荎
11,菿
11,菚
8,迣
12,畱
7,苆
10,莖
12,葝
5,丗
11,菲
12,韮
15,蕜
9,茮
11,菽
8,苝
7,芷
16,薉
15,蕋
19,蘃
10,荹
19,蘋
9,茈
8,苫
14,蓾
16,薒
10,帯
19,蘧
14,蔖
19,蘆
18,藘
11,萀
5,卌
13,蓝
17,薱
9,茪
10,莦
12,萷
22,蘹
9,带
8,苜
8,苴
11,萛
17,繤
9,草
10,荲
13,蒔
15,蕞
13,蓽
11,菋
11,菒
11,菓
10,莳
10,茣
10,莫
13,墓
20,驀
12,萴
14,慕
14,暮
20,蘡
16,蟇
13,幕
14,摹
12,募
17,謩
12,鄚
13,蓦
10,莇
10,莧
11,萈
14,蔝
15,薡
11,菎
17,藈
12,葺
15,蕺
11,菖
11,菛
12,萺
20,蘭
14,蔄
15,蕌
15,蕳
19,藺
15,蕑
15,蕄
14,蔅
14,蔞
18,藪
12,萬
19,躉
18,蠆
14,勱
15,邁
12,蒀
14,蔓
12,葃
9,茰
11,萌
12,葛
8,苒
8,苖
8,苗
12,葨
16,蕗
15,蕢
18,藟
21,蘲
22,蘽
24,虆
16,薗
12,蒉
19,鶓
10,莡
10,莮
13,鹋
9,茧
23,虄
12,葸
14,蔂
16,蕽
9,茼
9,莒
13,蒷
12,萼
14,蔮
15,蕇
19,蘄
17,鄿
15,蕚
17,雚
26,顴
23,颧
24,觀
28,鸛
19,勸
26,飌
21,歡
22,鹳
19,酄
10,莴
14,蓶
8,英
9,茵
13,蒽
19,鶧
10,荶
10,莂
8,苢
6,芇
16,薯
20,蘮
14,蔑
11,萜
15,蕒
16,薥
11,萝
17,藅
16,薨
14,甍
15,瞢
16,薎
19,蘉
13,夢
22,顭
15,鄸
18,藣
22,蘿
8,苘
9,茴
18,繭
11,菌
7,芮
8,苬
13,蒕
11,萞
9,荝
10,莔
7,苋
14,蔨
11,菵
11,萵
14,薖
12,蓇
8,苼
11,菙
15,蕪
9,茱
13,蒛
8,苵
16,薙
7,芞
7,芼
6,芊
8,苲
9,莛
10,莪
16,薐
10,莉
15,蕱
11,萂
12,萫
13,蒩
17,藒
16,薭
24,蘒
19,蘈
19,蘒
19,蘓
11,菞
15,蔾
18,藜
11,萟
12,萩
15,蕛
12,萪
17,藊
10,莠
11,萎
20,蘶
12,董
16,薫
17,薰
19,蘍
7,芺
15,蕎
9,荞
7,苌
10,莓
20,蘩
7,芢
12,葮
16,藇
13,蒨
29,虋
8,茊
8,茌
9,茠
8,苻
10,荷
9,茯
12,蓃
11,萸
11,萖
15,蕮
9,茷
9,莚
10,莜
13,蓧
13,蓨
12,蓚
12,葆
18,藵
9,茽
8,苮
9,荏
10,莋
7,花
12,蒊
11,萑
17,舊
15,蕉
13,蒦
15,劐
10,莅
13,蓓
8,苩
12,葟
13,蒠
14,蔦
12,葲
11,萆
18,藠
20,蘤
11,菂
14,蔸
12,蒐
16,薬
16,薂
12,葠
12,葩
18,藥
12,萭
12,葔
10,莵
13,蒒
21,蘬
16,薛
20,蘖
23,躠
22,糵
19,孽
7,芿
14,蔥
13,蓖
15,薁
12,葰
7,芹
10,菦
9,茩
9,荇
13,蓗
14,蓰
18,藢
16,薇
15,蓹
20,蘌
15,蕧
13,蒣
14,蓯
19,蘅
12,葕
12,葎
15,蕦
13,蒑
13,蒰
8,苽
13,蓏
5,艾
9,荃
10,荼
21,鷋
11,菳
9,荟
9,茶
9,荅
12,萮
12,葊
11,剳
20,蘥
16,薟
20,蘞
20,蘝
16,薈
10,莶
14,蔹
7,苅
8,苶
8,苸
15,蕃
7,芥
16,鴱
7,苁
10,莝
13,蓌
13,遳
12,葅
7,芲
12,萲
11,菜
20,蘨
13,蓞
15,蔿
15,蕣
16,薆
10,莩
10,荽
17,薶
17,藐
16,薍
13,蒵
7,芩
13,蒼
10,莟
8,苓
11,菍
7,芬
11,棻
12,葐
13,蓊
7,苍
5,艻
5,艽
5,芁
8,苚
19,蘏
16,﨟
12,葄
9,荕
11,萠
13,蒯
12,葋
23,虅
18,藤
15,蕂
11,萉
11,菔
12,葡
11,菕
14,蔔
16,薝
7,芪
8,茚
8,茋
8,苟
8,茄
9,荀
12,萯
13,蓟
17,藓
16,薊
19,蘇
20,蘚
12,敬
22,驚
16,檠
18,蟼
16,擎
19,警
16,憼
10,莬
12,葂
11,菟
17,藑
11,萄
17,薿
14,蕏
19,蘔
11,萏
10,获
10,莸
12,葻
7,芴
8,茐
12,葱
7,芡
15,蕕
10,荻
12,葪
14,蔛
16,薢
10,莥
8,茆
9,荔
6,芃
6,芄
6,芍
6,芕
10,莑
13,蓬
9,荈
9,茖
9,茗
11,菊
15,蕵
9,茤
7,苏
8,苳
14,蔡
8,茑
8,茒
13,蒥
18,藰
8,苑
12,葾
8,苞
13,蒭
7,芟
7,芶
18,藷
19,藹
19,蘐
14,蔎
26,虊
13,蓤
9,荘
12,蒋
7,苄
13,蓑
20,蘘
13,蒿
17,藁
18,藳
17,藃
12,葶
16,薧
13,蓆
14,蔗
14,蔴
19,蘑
22,蘼
18,藦
14,蓭
13,蓙
11,菧
7,芠
13,蒺
17,藱
14,蔉
16,薕
9,荠
11,萕
9,茭
11,萃
13,蓠
21,蘺
11,萒
13,蓘
7,芳
7,苀
13,蓎
11,菮
14,蔍
17,薼
20,蘪
18,藨
16,薦
14,蔟
14,蔙
12,葹
9,茨
16,薋
11,菸
8,苙
10,莘
19,藽
16,薪
11,菩
12,萻
14,蔁
15,蕫
20,蘢
16,薏
13,蔀
13,蒟
18,藙
11,菨
14,蔐
17,藡
18,薺
22,虀
14,蔏
12,蒂
13,蒡
6,芒
9,荒
9,荄
9,茺
10,莣
16,蕹
13,蓄
14,蔺
6,亚
12,蒫
9,垩
13,蓔
12,葁
9,荓
11,菤
22,蘱
13,蔱
12,蒾
12,蒌
16,薮
10,晋
14,戬
12,葥
12,鄑
7,严
24,虁
10,莃
10,恶
13,蒹
13,蒴
15,蕲
10,莌
14,蔽
26,虌
7,苂
16,薠
14,蔊
16,蕿
11,菼
17,藀
12,葼
12,蒍
14,蔳
9,茳
14,蔆
12,葓
10,莯
13,蒲
16,薄
11,菏
20,蘫
17,薸
18,藫
11,萍
10,菃
14,蕖
14,蔋
10,莎
11,菹
15,蕩
20,蘯
15,蕅
15,蕰
19,藻
16,薀
12,萿
13,蒞
11,萡
12,蒎
13,蒤
15,蕍
18,藩
23,虃
12,蒅
12,落
11,萢
10,莈
16,薃
9,茫
13,蓅
12,蓱
13,蒗
10,莐
12,葏
16,薓
13,蓡
11,菬
11,菠
14,蔢
9,荡
11,菭
8,范
17,薻
7,苎
19,藼
9,荢
17,藆
11,萗
10,莞
14,蔻
14,蔲
8,苧
11,萣
17,薲
12,萱
14,蔩
11,菪
18,藔
11,萓
11,菅
14,蓿
18,藛
8,茓
12,葖
18,藭
13,蓉
10,
11,菀
17,薴
17,藌
14,蔤
9,茡
9,荌
10,莹
12,蒄
13,蒙
17,氋
24,鸏
18,鹲
10,莨
13,蓢
11,蓈
8,茔
9,荣
12,葷
12,蒏
7,芦
11,菺
12,萹
14,蔰
9,荤
14,蔼
13,蓂
11,萤
11,营
9,荥
9,荦
13,蒮
13,蓥
7,劳
13,蒬
10,莺
6,芝
9,荧
7,芯
8,苾
15,蕊
19,蘂
8,茕
11,萦
4,艺
5,古
8,直
24,矗
9,茟
12,亁
13,嗭
10,真
19,顛
16,颠
21,鷏
12,惪
8,
12,韩
15,蕁
12,戟
11,乾
10,倝
13,幹
14,榦
16,螒
18,雗
21,鶾
14,斡
16,翰
12,朝
9,荨
9,乹
17,韓
17,藎
16,蕭
11,萧
11,菉
7,芛
10,莙
14,蔒
11,菷
9,茛
12,蔇
10,莭
9,瓳
12,葭
15,蕸
10,畞
18,賾
15,赜
16,噩
12,喪
16,頤
13,颐
17,賷
10,巸
14,煕
14,熙
13,媐
14,蔚
18,藯
9,故
16,鴣
16,薜
20,蘗
10,荱
8,苨
7,芵
9,荩
7,克
9,胡
20,鶘
20,鶦
14,鹕
9,兙
14,兢
10,尅
13,兡
16,兣
9,剋
11,兞
10,兛
11,兝
9,勀
9,勊
10,鸪
12,辜
9,怘
6,芎
6,芑
14,嘏
12,葞
23,虇
8,苠
8,苐
15,蔃
8,茀
13,蒻
8,苰
5,节
6,芓
15,蔬
9,荪
13,蔯
12,葦
10,莊
20,蘠
12,葿
11,菰
14,蔣
13,蓀
7,芤
7,芭
17,藬
8,茁
9,荍
12,蒢
19,蘟
13,蔭
9,荫
14,蕯
11,菡
11,萨
16,薩
13,蒸
5,艿
5,芀
11,菇
16,薅
9,茹
13,蒘
15,蕠
12,葌
8,苕
10,莻
6,芨
10,荵
9,茘
12,萾
8,茎
17,藋
14,蓼
8,苔
12,葈
13,蓪
9,南
13,献
12,遖
12,葵
15,蕟
7,苡
10,荾
6,芆
9,荬
7,芧
16,蕷
13,蓣
8,茅
12,葇
19,鶜
13,蓩
14,蔘
9,荭
9,荮
10,莼
15,蕴
12,蒃
9,药
8,苺
6,芗
14,薌
8,苭
12,葒
12,葤
13,蒓
18,藴
20,蘰
13,蒳
19,蘊
18,藧
13,蒶
12,葯
19,蘕
14,蔠
15,蕝
15,蕬
9,茲
12,葘
11,菑
3,才
15,鼒
4,木
4,朩
5,本
15,槥
19,櫘
10,框
16,樲
13,楔
11,梼
12,棒
13,楱
13,椿
14,榛
15,樁
10,梆
10,桟
7,杅
7,杆
8,枉
11,梇
12,棈
15,樍
10,栻
14,榡
14,構
9,枺
9,柰
9,标
13,歀
17,隸
10,柡
8,枅
11,械
8,枎
19,櫕
15,槻
8,杬
7,杇
11,桺
8,枟
9,栈
6,朾
7,杜
7,杠
7,杢
14,榧
12,棖
10,桂
16,橈
14,榪
9,柾
16,樾
16,橨
10,桔
14,榸
14,槓
14,榬
16,樹
16,橲
18,檯
19,櫝
10,栲
9,枿
12,楮
10,栳
14,榰
15,槸
12,棱
16,橽
11,梽
18,檮
9,桏
14,榼
12,椏
9,柑
10,栮
22,欇
13,楳
17,檉
12,棋
15,樭
13,椹
18,櫀
12,椰
12,棷
14,樺
16,橫
13,榵
12,楛
12,棤
15,槿
17,櫣
16,橵
15,横
18,櫙
15,樮
15,樠
12,楉
10,栱
17,檋
21,欌
9,枻
13,楪
16,橊
14,模
24,欗
15,橗
21,權
28,欟
12,楧
18,櫗
12,﨓
11,椛
21,欍
19,櫵
17,檴
13,榙
13,槆
16,檧
14,樥
18,櫒
10,桠
14,榗
20,欂
17,檬
9,枯
12,植
14,槙
16,橶
17,檊
20,櫹
20,櫮
13,楜
16,橭
9,栉
13,楠
7,材
8,林
13,禁
11,埜
16,樷
12,森
17,檚
11,梺
15,辳
13,楂
13,榃
11,彬
17,檣
12,棶
12,棽
12,棼
17,檒
11,梦
11,梵
19,麓
12,焚
12,棾
11,椘
10,郴
13,楚
11,婪
7,村
11,梂
15,樯
11,桲
10,桓
14,槤
15,槫
16,橞
12,棟
14,榑
11,梗
13,椻
12,棫
9,柯
17,橿
18,櫃
15,槽
11,梀
13,楋
20,櫴
15,樕
26,欜
10,栕
11,梧
13,楅
15,樞
18,檻
25,欖
14,槅
15,樫
11,梪
8,杮
15,標
17,檦
19,櫏
16,橝
17,檟
14,槚
13,楆
10,栜
9,柄
10,栖
11,梄
15,槱
8,枝
23,欐
13,楝
12,椟
11,桭
14,槈
13,楕
18,櫉
9,枾
18,櫔
16,橱
13,椷
13,楲
15,槭
8,杯
9,柸
11,桮
9,柘
10,栢
10,栯
14,榎
19,櫌
14,槗
9,柨
10,栫
10,栭
20,櫪
14,榞
8,枥
7,杕
7,杖
10,桍
15,槬
13,楏
12,椅
18,檶
18,檷
16,橛
11,梜
8,枤
16,橑
15,樉
8,枢
7,杌
7,杤
12,椓
10,栵
9,栊
9,柭
9,柩
8,枙
9,枰
11,梾
15,樗
16,橒
25,欛
18,檽
17,檑
21,櫺
28,欞
15,樰
6,朽
12,棲
11,梿
8,柜
10,桋
8,枒
9,栋
8,杶
10,桡
8,枇
11,梐
16,橬
13,楷
7,杙
10,桎
12,椡
11,翉
12,棧
8,枑
11,桱
12,棑
10,桛
12,椒
8,杫
17,檅
16,橴
9,枮
12,棹
14,槕
13,楨
10,桢
15,樐
9,栌
15,樝
20,櫨
19,櫖
12,椃
14,榩
14,槛
13,榄
17,檏
16,樸
22,欉
8,杪
6,朴
10,桄
11,梢
15,樘
16,橖
16,橕
17,檔
24,欓
10,档
7,杏
8,杳
8,枏
9,柤
9,查
9,柦
9,査
9,相
11,桿
12,棏
12,椇
11,桯
11,梩
14,榯
16,樶
12,棵
22,欋
24,欔
11,梖
21,櫻
11,梘
13,楊
24,鸉
13,想
16,檙
14,皶
12,棍
9,柙
9,柛
12,椢
13,楫
16,檝
14,榥
12,椙
12,椚
16,橍
21,欄
16,橸
16,橺
18,櫚
16,橌
20,櫩
18,櫊
15,樓
19,櫢
13,榅
15,槾
13,楬
9,枵
10,栧
14,榻
9,柚
9,柟
11,梬
13,椳
16,樻
19,櫑
25,欙
13,楐
16,螙
13,楒
15,樏
17,檂
21,欁
12,椣
12,棝
11,梱
10,桐
10,梠
11,梋
18,檲
23,欕
15,槶
11,梙
15,槵
13,楍
13,榀
16,樿
17,橾
9,枳
9,柍
10,栶
9,柷
9,柺
9,枴
7,杣
14,榿
13,椯
9,柵
17,檡
17,檈
17,檌
12,椤
13,楞
23,欏
15,槯
22,欈
11,梣
11,梤
10,桤
12,棞
8,枘
14,榲
15,樱
8,枧
9,柶
8,
12,棡
12,棢
12,楇
15,檛
13,榾
8,杵
8,杽
9,栍
12,棰
16,橅
10,株
29,鬱
15,権
9,柣
12,椥
8,枆
16,橇
7,杄
9,柞
11,梏
23,欑
10,梃
10,栝
9,柇
11,梸
13,楿
13,楸
13,椱
18,櫄
8,枡
8,枖
8,枚
16,橋
10,桥
10,栴
18,櫡
18,檱
16,橁
15,樦
19,櫤
17,櫛
7,杔
7,杚
12,棅
9,柂
8,枨
11,梅
13,椴
20,櫸
21,欅
13,棩
11,梹
9,柎
13,楩
10,栿
10,桕
17,檓
12,楰
12,棿
10,栰
10,梴
7,杊
14,樤
14,樇
13,椺
10,栣
8,杹
10,桦
12,椎
14,榫
16,檇
22,欆
16,樵
14,槜
9,柏
13,楻
14,榭
14,槔
16,橰
19,櫋
11,梍
14,槝
15,樢
16,橷
12,棉
13,楾
21,櫷
12,椑
11,梎
15,槪
13,槐
17,櫆
15,槹
17,檪
17,檄
19,櫟
13,楀
10,桘
13,槌
11,梻
10,桖
15,樬
8,析
12,椞
12,晳
13,楯
14,蜤
13,皙
19,櫍
9,柝
12,惁
9,栃
11,梔
9,栀
10,桁
14,榹
15,樅
8,枛
13,椼
7,杉
8,板
9,柧
6,朲
6,朳
6,杁
7,巫
10,栓
11,梌
18,檭
10,桧
14,覡
13,榆
13,楡
12,棆
17,檢
12,検
12,椧
17,檜
13,嗇
11,觋
18,鵐
12,鹀
11,检
8,枍
10,桃
11,桼
13,厀
9,柗
11,梲
16,橎
8,來
8,枞
11,桽
21,櫼
17,顂
12,猌
16,憖
15,賚
19,鶆
10,勑
11,麥
29,麷
15,麩
15,麫
16,麮
19,麳
18,麱
15,麪
20,麵
15,麨
18,麲
17,麯
14,麧
19,麴
16,麭
21,麶
16,麬
17,麰
14,愸
11,逨
10,郲
16,檎
13,楥
18,檼
12,棌
14,榣
21,櫾
14,槄
16,橓
11,桴
11,桵
14,榽
8,枔
14,槍
11,梒
15,賫
12,赍
9,柃
12,棯
8,枌
12,椕
8,松
8,枩
8,柉
12,棇
8,枪
6,朸
6,朹
6,机
6,朼
8,枂
12,棚
16,橳
12,棴
8,枠
12,椆
17,檐
10,桅
11,桰
12,棔
9,柢
8,柹
9,栎
9,枷
9,枸
10,栒
10,栺
14,槇
21,欃
16,橹
19,櫓
20,櫯
11,梚
15,橡
13,楓
13,楤
8,杴
11,梑
9,栅
11,桷
15,槲
17,檞
9,柳
10,栛
7,杋
7,杓
7,杦
8,枃
8,枬
11,桻
14,槰
10,栙
10,桝
14,榤
10,格
8,枫
12,椈
10,栘
16,橪
9,柊
9,栁
9,桞
16,橮
14,榴
10,棦
9,枹
8,枊
10,栬
8,杸
8,构
5,术
19,櫧
9,柱
14,榱
12,椋
21,欀
14,槁
13,楟
18,檺
11,梈
12,椁
16,橔
14,槨
9,柿
20,櫰
17,檩
17,檀
17,檁
10,栤
10,桩
19,櫥
18,櫎
15,樜
12,棭
13,榳
12,椨
14,槉
10,校
12,椊
14,樆
8,杭
8,枋
14,榶
15,槺
15,槦
12,椩
11,堏
15,樚
19,櫦
18,檹
13,椸
10,栨
12,棜
19,櫠
16,橠
9,柆
11,梓
13,榇
20,櫬
12,棓
15,樟
16,橦
21,櫳
15,樈
17,檍
14,槞
16,樴
13,楌
12,椄
15,樀
18,櫅
13,楴
14,榜
7,杧
10,核
12,棛
11,梳
16,橀
14,槒
13,榈
9,栏
10,样
16,橏
13,槎
9,柈
14,様
17,檥
16,檨
14,榚
15,樣
10,栟
10,栚
12,椦
12,棬
12,椪
16,橉
14,榝
15,樧
13,楼
13,椾
13,楢
16,樽
16,橂
16,檤
11,桸
14,榏
16,檖
14,槏
12,椫
11,棁
16,橧
12,棪
17,檆
20,櫿
16,橩
16,橯
10,栦
12,棥
15,樊
20,礬
21,蠜
19,攀
25,欝
20,鐢
16,燓
27,鬰
22,欎
11,梯
13,椶
8,枓
11,桫
15,樑
13,榉
14,﨔
10,桜
8,杰
20,櫶
12,棕
11,梡
9,柠
12,椗
18,檳
13,楦
15,槣
14,榢
13,榁
12,椬
12,棺
14,槟
15,樎
9,柼
12,椌
14,榨
14,榕
9,柁
13,楁
18,檫
12,椀
8,述
14,榟
19,鶐
9,怸
16,橣
18,檸
18,櫁
15,樒
10,桉
11,桹
14,樃
12,榔
14,槠
13,楎
8,枦
12,棙
13,楄
15,槴
12,椖
13,榊
14,榠
14,榷
12,棎
8,枕
8,杺
9,柲
14,榓
9,栐
5,札
5,朰
12,楗
16,樳
10,桪
17,橚
12,棣
12,椂
11,桾
10,梛
11,棂
11,梫
13,榋
10,根
13,概
18,櫭
11,楖
8,杻
13,椵
16,橻
15,橄
9,柌
14,榐
12,椐
13,楃
25,欘
16,樨
14,榍
17,檘
11,梶
9,柅
16,樼
11,梮
7,杛
7,杞
9,柫
14,榒
11,梞
6,朻
7,杍
7,李
14,樄
13,椲
11,梉
15,橢
12,椭
13,楣
13,楈
14,槂
8,杷
12,極
9,柮
7,杝
11,蚻
6,朷
10,桗
9,柖
9,柀
18,櫇
7,杨
7,杒
7,极
13,榌
11,梕
13,楹
6,权
9,柽
9,树
11,桳
12,椮
10,栩
18,櫂
15,槢
15,樛
9,枱
11,桶
14,樋
10,桙
13,楑
16,橙
18,櫈
16,橃
11,梭
7,杈
8,杼
9,柕
13,楙
13,楺
16,壄
17,懋
16,橘
19,櫲
14,槡
15,槮
12,棳
7,杩
13,椽
25,欚
9,栂
16,橼
15,樌
9,柪
18,檰
19,櫞
16,機
18,檵
15,樔
12,椔
10,桚
11,紮
8,協
5,朮
6,协
9,怷
3,下
3,寸
7,求
12,盚
11,救
15,慦
13,裘
10,逑
12,皳
5,刌
11,啬
8,丧
12,颪
6,过
7,忑
4,乤
14,疐
5,辻
7,孛
18,鵓
9,勃
12,鹁
13,愂
9,郣
10,索
4,五
6,亘
7,車
18,轊
13,軭
16,輳
17,轃
10,軒
11,軖
16,輤
13,軾
11,転
19,轒
17,轅
15,輘
14,輒
15,輙
13,輁
26,轥
19,轕
12,軲
20,轖
21,轟
17,轋
18,轉
14,輔
12,軻
16,輻
21,轞
15,輛
13,輌
14,輏
16,輱
20,轗
13,輀
16,輭
23,轣
10,軑
15,輢
11,軚
19,轑
10,軏
12,軷
11,軛
12,軯
21,轜
18,轌
11,軘
13,輊
11,戜
15,輚
14,輕
22,鑋
8,刯
15,輫
23,轤
11,軙
19,轐
21,轛
13,輄
14,輎
10,軎
15,輠
16,輰
15,輥
16,輯
16,輼
16,輵
12,軸
22,轠
12,軮
12,軹
12,軦
14,毄
10,軕
16,輲
20,轘
11,軜
17,轀
15,輞
15,輧
12,軼
11,軞
11,軠
16,輹
19,轎
12,軵
15,輗
22,轢
11,斬
14,塹
15,槧
16,磛
15,暫
16,輴
18,覱
18,蹔
19,鏨
15,慙
13,輈
12,軱
13,輇
16,輸
15,輪
12,軤
19,轓
12,軫
14,輍
17,轁
11,軡
12,軨
9,軌
15,輣
15,輖
11,軝
12,軧
12,軥
14,輓
15,輡
11,軟
10,軓
16,輷
13,輅
12,軳
11,軗
15,撃
17,繋
12,軴
15,輬
11,軣
13,較
18,轆
13,輆
19,轍
20,轙
13,軿
19,轔
16,輶
17,轄
14,輐
15,輨
12,軶
10,連
8,軋
20,匷
14,輑
10,軐
17,輾
19,轏
16,墼
17,檕
20,轚
18,礊
19,蟿
17,擊
19,罊
19,繫
12,軺
10,軔
12,軽
17,輽
18,轇
12,軩
16,輮
15,輟
12,軪
16,輺
18,轈
15,輜
9,専
11,專
15,甎
13,剸
22,鷒
13,鄟
12,惠
8,東
19,鶇
7,甫
10,尃
12,喸
12,盙
18,鵏
11,旉
15,敷
19,懯
10,逋
8,乶
9,郙
10,恵
7,匣
8,叀
7,更
12,甦
9,郠
9,匽
20,鶠
11,郾
10,彧
8,或
12,惑
5,可
6,再
13,畺
10,曺
14,匱
10,哥
14,戨
14,歌
11,匮
8,画
7,亜
11,曹
14,遭
11,悪
7,束
16,頼
9,剌
13,揧
11,敕
16,整
22,鷘
14,遫
15,慗
18,鵣
9,勅
16,賴
13,赖
20,鶒
11,欶
14,遬
14,辢
9,栆
10,速
16,橐
24,蠹
22,囊
18,嚢
19,櫜
18,蟗
6,臣
7,吾
9,畐
11,副
20,鶝
20,疈
12,逼
14,匰
11,區
15,甌
15,敺
13,剾
22,鷗
15,歐
15,毆
11,敔
15,頣
10,逜
9,郚
8,卧
21,贒
18,盬
24,鹽
17,臨
16,覧
14,監
21,覽
18,擥
22,鑒
21,譼
17,鍳
8,臥
14,朢
7,叓
10,鬲
19,鞷
17,鬴
16,融
21,鬺
21,鷊
15,鹝
20,鬸
19,鬷
16,翮
8,臤
11,堅
15,豎
13,硻
12,腎
15,賢
14,蜸
12,掔
16,鋻
13,竪
11,孯
11,婜
14,緊
6,吏
7,豆
10,豇
11,豉
16,頭
9,剅
11,毭
15,豍
17,豏
15,豌
10,逗
9,郖
8,忢
5,叵
8,事
10,剚
8,尀
7,戓
4,巿
4,帀
4,邒
6,襾
6,覀
11,票
20,顠
13,剽
14,彯
16,瓢
13,勡
20,飄
15,飘
17,翲
9,垔
13,甄
13,歅
11,鄄
25,覊
23,覉
19,覇
10,栗
21,鷅
15,遷
12,覃
23,鷣
13,賈
10,贾
12,覄
19,覈
18,覆
10,覂
12,粟
9,要
13,覅
15,鳾
6,朿
12,棗
12,棘
14,僰
8,刺
10,敇
8,兩
8,枣
8,雨
7,迊
5,匝
6,両
5,丙
7,两
7,邴
6,西
7,酉
10,酐
10,酑
11,酜
11,酛
11,酝
9,酊
15,醏
14,酵
21,醻
17,醘
12,酣
15,醋
23,醼
16,醛
14,酽
12,酤
16,醐
15,醂
10,酎
14,酺
12,酠
18,醩
18,醧
18,醥
19,醰
26,釃
14,酾
16,醎
13,酭
17,醢
15,醃
11,酞
21,醹
24,醽
15,醆
12,酟
20,醵
19,醭
14,酲
16,醍
15,醌
16,醖
16,醒
20,醴
20,醲
13,酮
26,釅
17,醠
20,醳
17,醞
11,酕
12,酢
14,酷
13,酰
12,酥
21,醺
14,酶
16,醙
15,醀
19,醮
16,醜
13,酫
14,酴
20,醶
14,酹
24,釂
14,酻
11,酚
11,酔
13,酯
15,醄
10,酌
13,酩
13,酪
11,酘
16,醕
24,釀
15,醇
26,釄
24,醾
24,醿
20,醸
15,醉
17,醨
17,醣
15,醅
20,醷
14,酼
19,醯
16,醝
16,醚
15,醈
13,酬
11,酗
11,酙
13,酧
17,醡
12,酡
14,酿
11,酖
16,醓
10,逎
15,醁
10,配
16,醑
10,酏
12,酦
18,醪
16,醗
19,醱
14,酸
18,醦
15,醊
14,酳
9,迺
8,廼
4,支
19,麗
30,鸝
22,彲
22,邐
21,酈
11,婯
13,頍
7,丽
10,彨
12,鹂
10,逦
9,郦
9,柬
20,鶫
15,鳷
6,攰
6,亙
8,卖
12,觌
16,攳
10,翅
4,丏
2,丆
2,厂
2,
5,厈
12,厫
7,医
11,殹
16,瑿
18,毉
18,醫
16,瞖
18,贀
23,黳
22,鷖
16,鹥
14,嫛
17,翳
17,繄
11,悘
7,辰
10,辱
12,鄏
10,唇
11,脣
13,蜃
11,敐
4,厅
5,圧
5,左
8,厓
13,毻
12,遀
6,压
14,厮
10,厝
13,厪
14,厲
16,勵
12,厧
14,歴
14,暦
13,厯
11,厢
9,厙
12,厨
9,咸
18,顑
16,觱
13,感
12,厦
6,厌
15,靥
11,厣
18,黡
15,魇
15,餍
5,厉
9,厖
7,励
7,厐
16,匴
10,烕
6,厍
6,厊
7,丣
9,威
8,厔
6,戌
3,丌
3,廾
10,厞
11,戚
20,顣
18,蹙
15,慼
7,兏
6,在
4,卅
11,帶
14,遰
15,慸
4,不
5,丕
9,歪
13,嫑
7,奀
7,邳
7,否
11,覔
9,盃
15,鴀
14,厰
9,甭
7,还
10,孬
4,冇
5,右
5,石
6,有
6,百
14,碶
12,奡
11,戛
8,矸
9,厘
12,硦
19,夒
13,碔
13,碃
16,磧
13,碛
15,磝
10,砡
14,碡
10,砞
14,戫
11,硏
9,研
11,硎
13,揅
12,皕
9,砆
9,頁
21,顨
11,厠
18,夓
10,夏
9,砖
12,悳
7,矴
8,矼
11,硅
17,磽
15,碼
21,礮
19,礟
11,硈
15,碽
17,礂
12,硳
11,硓
13,碐
12,硣
10,砝
15,磕
14,碪
16,磡
18,礚
13,碏
18,礡
16,磺
22,礷
11,硔
14,碟
17,礍
22,礶
13,碤
19,礣
12,硴
10,砹
19,礤
11,硭
21,礴
18,礞
15,磌
10,砵
13,碄
18,礎
14,碴
13,硹
12,硨
14,厭
17,壓
18,檿
23,靨
19,厴
26,黶
18,擪
23,魘
23,饜
18,懕
17,嬮
16,磚
15,磗
12,硬
10,砢
18,礓
19,礛
20,礥
16,磦
17,磹
10,砸
11,硒
16,磭
19,礪
14,碱
10,砺
16,磩
10,砳
14,碩
15,磊
14,碝
11,硕
21,礰
13,碕
13,硽
12,硤
16,磢
8,矹
12,硥
13,硺
14,厬
9,砈
23,龓
10,砰
11,硖
12,戞
22,礵
19,礝
18,礌
21,礭
9,迶
15,憂
17,鄾
9,砗
8,郁
9,厚
9,砑
9,砘
11,硗
9,砒
13,碊
9,砌
9,砙
12,硜
9,砋
10,砧
14,碵
12,硵
16,磠
7,矵
18,礏
9,砂
11,硄
12,硝
18,礑
17,礃
10,砠
13,碍
14,碮
12,硯
14,碭
10,砷
17,磵
17,礀
14,碣
19,礘
14,碨
20,礧
16,磥
13,碘
12,硱
11,硐
15,磒
24,礹
17,磾
13,碋
15,磑
13,硸
14,碳
18,礋
16,磪
16,磮
12,硶
16,磞
11,硘
11,硙
13,碅
9,泵
9,砅
9,砚
13,碙
13,碢
14,磆
13,硾
11,硃
10,砟
12,硞
24,礸
12,硪
17,礄
11,硚
8,矺
8,矻
10,砤
14,碫
18,礖
17,磶
11,硟
13,碓
17,磼
17,礁
10,砶
13,碑
14,磈
18,礉
20,礫
14,磓
11,硇
15,磇
